/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
2.149973579e-09,0.008495152599844121,2.149973579e-09,0.9145984599088632,2.149973579e-09,-0.02168574021554856,2.149973579e-09,0.862004775102487
2.1506070641e-09,0.008518342457344674,2.1506070641e-09,0.9145680104759706,2.1506070641e-09,-0.0215914703100881,2.1506070641e-09,0.861906902102785
2.1512405492e-09,0.00854604633804759,2.1512405492e-09,0.9145330996402762,2.1512405492e-09,-0.02150557050519036,2.1512405492e-09,0.8618174156695949
2.1518740343e-09,0.008578247736794111,2.1518740343e-09,0.9144937081306171,2.1518740343e-09,-0.02142872758062807,2.1518740343e-09,0.8617370023549297
2.1525075194e-09,0.008614463986825038,2.1525075194e-09,0.9144503771716951,2.1525075194e-09,-0.0213605100783186,2.1525075194e-09,0.8616652428579703
2.1531474673e-09,0.008655813254097561,2.1531474673e-09,0.9144018570102973,2.1531474673e-09,-0.02130077913723931,2.1531474673e-09,0.8616019661405298
2.1542348873e-09,0.008736510878057343,2.1542348873e-09,0.914309073880315,2.1542348873e-09,-0.02122057368782274,2.1542348873e-09,0.8615158080460029
2.1544608634e-09,0.008754906159205138,2.1544608634e-09,0.9142881785218805,2.1544608634e-09,-0.02120773154844828,2.1544608634e-09,0.8615017411809702
2.1549128155e-09,0.008793245180255238,2.1549128155e-09,0.914244865442835,2.1549128155e-09,-0.02118478632618797,2.1549128155e-09,0.8614763547712259
2.1558167197e-09,0.008877323203298707,2.1558167197e-09,0.9141508494846011,2.1558167197e-09,-0.02115321075693212,2.1558167197e-09,0.8614399427615819
2.1576245281e-09,0.009070410809443919,2.1576245281e-09,0.9139380808196085,2.1576245281e-09,-0.02114872246054222,2.1576245281e-09,0.8614260559754399
2.1612401449e-09,0.009555472079716843,2.1612401449e-09,0.9134142844354139,2.1612401449e-09,-0.02137908142781286,2.1612401449e-09,0.8616388600596075
2.1662401449e-09,0.01041178308264072,2.1662401449e-09,0.9125059542729118,2.1662401449e-09,-0.02221529594334391,2.1662401449e-09,0.8624547062850262
2.1712401449e-09,0.01142882472554138,2.1712401449e-09,0.9114394444760927,2.1712401449e-09,-0.02361370189410813,2.1712401449e-09,0.8638387779155648
2.1762401449e-09,0.01254005098488759,2.1762401449e-09,0.9102829454934855,2.1762401449e-09,-0.02548381370744368,2.1762401449e-09,0.8657022231369084
2.1796502977e-09,0.01331385066851713,2.1796502977e-09,0.9094819453726002,2.1796502977e-09,-0.02696418371529561,2.1796502977e-09,0.8671831852113048
2.1830604504e-09,0.01407137440237893,2.1830604504e-09,0.9087013404510839,2.1830604504e-09,-0.02855188795569861,2.1830604504e-09,0.8687759510655795
2.1851204792e-09,0.01451082645455988,2.1851204792e-09,0.9082503872508274,2.1851204792e-09,-0.02954151869841586,2.1851204792e-09,0.8697711214935356
2.1869927187e-09,0.01489149187736226,2.1869927187e-09,0.9078610783675087,2.1869927187e-09,-0.03044171406168486,2.1869927187e-09,0.8706775575891487
2.1904184665e-09,0.01553419096991657,2.1904184665e-09,0.9072075868014264,2.1904184665e-09,-0.03206744782600597,2.1904184665e-09,0.8723185121648966
2.1931616865e-09,0.01598883691744689,2.1931616865e-09,0.9067494071803427,2.1931616865e-09,-0.03331770517940853,2.1931616865e-09,0.8735842919523736
2.1957651126e-09,0.01636746041529185,2.1957651126e-09,0.9063719596324854,2.1957651126e-09,-0.03443196775048129,2.1957651126e-09,0.8747158209897877
2.1961992293e-09,0.01642540563563333,2.1961992293e-09,0.9063146562118723,2.1961992293e-09,-0.03460929417715186,2.1961992293e-09,0.8748962754288642
2.1965307021e-09,0.0164689004594084,2.1965307021e-09,0.9062717261331226,2.1965307021e-09,-0.03474342042982186,2.1965307021e-09,0.8750328129331184
2.1971936478e-09,0.0165529729702616,2.1971936478e-09,0.9061890249284463,2.1971936478e-09,-0.03500654175452664,2.1971936478e-09,0.8753008548090303
