/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
4.6054090281e-09,0.9183001932423537,4.6054090281e-09,0.007735395016911999,4.6054090281e-09,0.8759653894205158,4.6054090281e-09,-0.03496791265891793
4.607998348e-09,0.9180961524326863,4.607998348e-09,0.007792157608975126,4.607998348e-09,0.87610374909938,4.607998348e-09,-0.03502379502012635
4.6105876679e-09,0.9179151982092674,4.6105876679e-09,0.007831264287550824,4.6105876679e-09,0.8762522808578667,4.6105876679e-09,-0.03509401357499366
4.6132001519e-09,0.91775923188345,4.6132001519e-09,0.007853368109974558,4.6132001519e-09,0.8763994552984647,4.6132001519e-09,-0.03517225168085471
4.6169395495e-09,0.9175884300667335,4.6169395495e-09,0.007859010997262517,4.6169395495e-09,0.8766125066141423,4.6169395495e-09,-0.03528938561363061
4.6179872524e-09,0.9175544144757047,4.6179872524e-09,0.007855155959186502,4.6179872524e-09,0.8766747171425043,4.6179872524e-09,-0.03532839817001392
4.619582952599999e-09,0.9175105366007913,4.619582952599999e-09,0.007847897380737335,4.619582952599999e-09,0.8767628439028718,4.619582952599999e-09,-0.03537769357114604
4.622774353e-09,0.917457431951229,4.622774353e-09,0.007826150012975694,4.622774353e-09,0.8769468065275693,4.622774353e-09,-0.03548169977647073
4.6291571538e-09,0.9174601789517497,4.6291571538e-09,0.007763916026385092,4.6291571538e-09,0.8772686819395453,4.6291571538e-09,-0.03564433458522478
4.6419227553e-09,0.9175955991258939,4.6419227553e-09,0.007631070320388953,4.6419227553e-09,0.877602893323424,4.6419227553e-09,-0.0356863774512562
4.6650045124e-09,0.9186103340128889,4.6650045124e-09,0.007561975734145069,4.6650045124e-09,0.8772282036282469,4.6650045124e-09,-0.03499157000703419
4.7014724047e-09,0.9235519181684257,4.7014724047e-09,0.005527491850065061,4.7014724047e-09,0.8757220305938971,4.7014724047e-09,-0.03387387165799842
4.727568218299999e-09,0.9257328297075348,4.727568218299999e-09,0.004196987561123132,4.727568218299999e-09,0.87576659054327,4.727568218299999e-09,-0.03426160957638426
4.7525509664e-09,0.9251021138934117,4.7525509664e-09,0.004384349356409499,4.7525509664e-09,0.8768050676878849,4.7525509664e-09,-0.03528361997328693
4.7849549974e-09,0.9217178356178465,4.7849549974e-09,0.006277924421018383,4.7849549974e-09,0.8774835869522688,4.7849549974e-09,-0.03561138712792663
4.8112790381e-09,0.9180784157674678,4.8112790381e-09,0.00833576418245607,4.8112790381e-09,0.8773888019564658,4.8112790381e-09,-0.0351195854401623
4.8476743191e-09,0.9168052552314134,4.8476743191e-09,0.008970736055083934,4.8476743191e-09,0.8780728620099887,4.8476743191e-09,-0.03534616759892689
4.8751958356e-09,0.9146612655660591,4.8751958356e-09,0.009176765239815487,4.8751958356e-09,0.8784578661084934,4.8751958356e-09,-0.0355625809709536
4.9010690374e-09,0.9139423169195506,4.9010690374e-09,0.008743060577496169,4.9010690374e-09,0.8781508182241995,4.9010690374e-09,-0.03526830452678963
4.9314068706e-09,0.9223452146101239,4.9314068706e-09,0.005820296951720537,4.9314068706e-09,0.8780068757872352,4.9314068706e-09,-0.03526199467917518
4.9532457268e-09,0.9315197574343197,4.9532457268e-09,0.002507006331090484,4.9532457268e-09,0.8779897933933455,4.9532457268e-09,-0.03535589359938918
4.9681530886e-09,0.936480937292829,4.9681530886e-09,0.0003858634237449704,4.9681530886e-09,0.877800349408784,4.9681530886e-09,-0.03520171994025249
4.9830604504e-09,0.9375468689783922,4.9830604504e-09,-0.0002644090269709859,4.9830604504e-09,0.8774878750174553,4.9830604504e-09,-0.03490684124118844
4.9850736217e-09,0.9372646409585198,4.9850736217e-09,-0.0001693810304528727,4.9850736217e-09,0.8774493435202794,4.9850736217e-09,-0.03486634997694687
4.9861922818e-09,0.9370690373953871,4.9861922818e-09,-9.532995565924021e-05,4.9861922818e-09,0.8774293405911204,4.9861922818e-09,-0.03484673677976339
